epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2458.62,0.76018,0.26454,0.86009,0.98122,0.98439,0.99285,0.85107,0.99508,0.31082,0.84247,6.16227e-05,6.16227e-05,6.16227e-05
130,2477.33,0.77787,0.26763,0.86187,0.98279,0.98393,0.99283,0.84343,1.03559,0.31557,0.8464,5.71106e-05,5.71106e-05,5.71106e-05
131,2495.99,0.7599,0.26464,0.86026,0.98311,0.983,0.99269,0.85699,0.94865,0.30417,0.83992,5.2795e-05,5.2795e-05,5.2795e-05
132,2514.83,0.76657,0.26662,0.85797,0.9813,0.98276,0.9927,0.84482,1.02656,0.31386,0.84515,4.86777e-05,4.86777e-05,4.86777e-05
133,2533.38,0.76041,0.2625,0.8615,0.98005,0.98422,0.99262,0.83474,1.08624,0.32156,0.84801,4.47606e-05,4.47606e-05,4.47606e-05
134,2552.27,0.7651,0.26388,0.86272,0.98232,0.98369,0.99277,0.83649,1.0746,0.32034,0.84717,4.10454e-05,4.10454e-05,4.10454e-05
135,2571.03,0.75094,0.26289,0.85794,0.98164,0.98395,0.99277,0.85577,0.96379,0.3058,0.84016,3.75337e-05,3.75337e-05,3.75337e-05
136,2590.19,0.75755,0.26123,0.86241,0.98348,0.98509,0.99287,0.86549,0.90783,0.29861,0.83749,3.4227e-05,3.4227e-05,3.4227e-05
137,2609.59,0.74924,0.25929,0.85699,0.98282,0.98598,0.9929,0.84591,1.01545,0.31248,0.84436,3.11268e-05,3.11268e-05,3.11268e-05
138,2628.48,0.7588,0.26187,0.85766,0.98145,0.98618,0.99287,0.86206,0.93873,0.30113,0.83828,2.82345e-05,2.82345e-05,2.82345e-05
139,2647.44,0.76174,0.26276,0.86345,0.98205,0.98532,0.99283,0.85365,0.97977,0.3066,0.84105,2.55513e-05,2.55513e-05,2.55513e-05
140,2666.45,0.75443,0.26269,0.86151,0.98212,0.98515,0.99271,0.85059,0.99158,0.30837,0.84263,2.30784e-05,2.30784e-05,2.30784e-05
141,2685.13,0.7502,0.26079,0.85955,0.98184,0.98486,0.99283,0.85534,0.97625,0.30599,0.84108,2.08169e-05,2.08169e-05,2.08169e-05
142,2704.03,0.72949,0.25865,0.8563,0.98187,0.98421,0.99282,0.85137,0.99145,0.30746,0.84193,1.87678e-05,1.87678e-05,1.87678e-05
143,2722.73,0.75586,0.26114,0.85915,0.98052,0.98485,0.99282,0.84541,1.0257,0.31195,0.84433,1.6932e-05,1.6932e-05,1.6932e-05
144,2741.73,0.7488,0.26181,0.85764,0.9821,0.98435,0.99271,0.85898,0.94835,0.30164,0.83938,1.53102e-05,1.53102e-05,1.53102e-05
145,2760.62,0.75264,0.26228,0.85836,0.98137,0.98556,0.99278,0.85571,0.96255,0.30378,0.84059,1.39032e-05,1.39032e-05,1.39032e-05
146,2779.62,0.75272,0.26085,0.85892,0.98166,0.9852,0.99281,0.85406,0.98095,0.30543,0.84169,1.27117e-05,1.27117e-05,1.27117e-05
147,2798.4,0.74405,0.25875,0.85779,0.98165,0.98532,0.99286,0.84577,1.02536,0.31118,0.84525,1.1736e-05,1.1736e-05,1.1736e-05
148,2817.47,0.74944,0.2602,0.85718,0.98118,0.98556,0.99281,0.85146,1.0054,0.30754,0.84374,1.09768e-05,1.09768e-05,1.09768e-05
149,2836.45,0.75421,0.26152,0.86203,0.98055,0.98627,0.99278,0.85308,0.9851,0.30515,0.84197,1.04342e-05,1.04342e-05,1.04342e-05
150,2855.54,0.7474,0.26009,0.85943,0.98236,0.98582,0.99294,0.85532,0.97297,0.30355,0.8415,1.01086e-05,1.01086e-05,1.01086e-05
