epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1128.5,0.8765,0.31271,0.87124,0.97649,0.97698,0.99015,0.8338,1.06534,0.35789,0.85122,0.000381899,0.000381899,0.000381899
89,1141.1,0.89759,0.31929,0.87038,0.97054,0.97671,0.98691,0.85833,0.90706,0.34885,0.84329,0.000371885,0.000371885,0.000371885
90,1154.19,0.8906,0.31725,0.86749,0.97572,0.97904,0.99142,0.86196,0.92151,0.33907,0.84025,0.000361929,0.000361929,0.000361929
91,1167.26,0.90101,0.31751,0.86903,0.97924,0.98206,0.99234,0.8025,1.24782,0.37736,0.85935,0.000352037,0.000352037,0.000352037
92,1180.1,0.91779,0.31584,0.87374,0.98292,0.9795,0.99244,0.8588,0.9589,0.33188,0.8419,0.000342211,0.000342211,0.000342211
93,1192.96,0.89637,0.30842,0.8701,0.97886,0.98206,0.9916,0.84159,1.0383,0.34484,0.84614,0.000332457,0.000332457,0.000332457
94,1205.83,0.85759,0.30479,0.86702,0.97571,0.98247,0.99121,0.82776,1.11218,0.35312,0.84876,0.000322778,0.000322778,0.000322778
95,1218.77,0.8677,0.30337,0.86421,0.98002,0.98263,0.99171,0.86102,0.94062,0.327,0.8398,0.00031318,0.00031318,0.00031318
96,1231.61,0.86545,0.30197,0.86441,0.97915,0.98113,0.99145,0.85497,0.95781,0.33436,0.84059,0.000303665,0.000303665,0.000303665
97,1244.32,0.83011,0.29779,0.86184,0.97591,0.98133,0.99039,0.84165,1.03211,0.34077,0.84582,0.000294239,0.000294239,0.000294239
98,1257.1,0.8383,0.29622,0.85859,0.97919,0.98369,0.99198,0.83363,1.06083,0.34353,0.84596,0.000284906,0.000284906,0.000284906
99,1269.73,0.84275,0.29677,0.86185,0.97956,0.98219,0.99175,0.86365,0.87756,0.331,0.83686,0.000275668,0.000275668,0.000275668
100,1283.09,0.87203,0.2989,0.86035,0.97595,0.98326,0.99051,0.8075,1.22839,0.36233,0.85692,0.000266532,0.000266532,0.000266532
101,1295.86,0.83411,0.29774,0.86428,0.97678,0.97993,0.99109,0.84633,1.00564,0.34045,0.84684,0.0002575,0.0002575,0.0002575
102,1308.46,0.82352,0.29239,0.85985,0.98069,0.98194,0.9926,0.82455,1.16137,0.35026,0.85108,0.000248577,0.000248577,0.000248577
103,1321.45,0.83608,0.29727,0.86125,0.98066,0.98017,0.99179,0.85903,0.9615,0.33005,0.83841,0.000239766,0.000239766,0.000239766
104,1334.18,0.82864,0.29272,0.86014,0.97854,0.97973,0.99172,0.83419,1.0981,0.34248,0.84506,0.000231071,0.000231071,0.000231071
105,1346.88,0.81072,0.29154,0.85704,0.97796,0.98177,0.9912,0.86215,0.90548,0.32209,0.83611,0.000222497,0.000222497,0.000222497
106,1359.75,0.8295,0.29209,0.85562,0.98271,0.97973,0.99177,0.84345,1.03768,0.33683,0.8438,0.000214046,0.000214046,0.000214046
107,1372.54,0.8203,0.29116,0.85488,0.97999,0.98509,0.99212,0.82879,1.10358,0.3395,0.8487,0.000205723,0.000205723,0.000205723
108,1385.19,0.84068,0.29275,0.85718,0.98309,0.98183,0.99242,0.86286,0.92049,0.31909,0.83731,0.000197532,0.000197532,0.000197532
109,1397.68,0.84267,0.29254,0.85849,0.98315,0.97869,0.99209,0.83192,1.09914,0.34379,0.85006,0.000189475,0.000189475,0.000189475
110,1410.5,0.81286,0.2827,0.85689,0.98318,0.9823,0.99266,0.84494,1.02793,0.32898,0.84246,0.000181557,0.000181557,0.000181557
111,1423.09,0.81424,0.28408,0.85518,0.98206,0.98159,0.99209,0.85112,0.98836,0.32887,0.84401,0.00017378,0.00017378,0.00017378
112,1435.58,0.7786,0.27816,0.85262,0.98412,0.98183,0.99303,0.86631,0.93414,0.31355,0.83738,0.000166149,0.000166149,0.000166149
113,1448.58,0.82312,0.28469,0.85663,0.98273,0.98091,0.99262,0.84541,1.04526,0.33252,0.84238,0.000158667,0.000158667,0.000158667
114,1461.24,0.79787,0.28046,0.86071,0.98141,0.98354,0.99306,0.85072,0.99704,0.31983,0.83848,0.000151336,0.000151336,0.000151336
115,1473.92,0.77565,0.27501,0.84945,0.98234,0.98449,0.99303,0.84235,1.03386,0.32812,0.83971,0.000144161,0.000144161,0.000144161
116,1486.6,0.76621,0.27361,0.85082,0.97917,0.98416,0.99243,0.87271,0.87802,0.31025,0.83229,0.000137143,0.000137143,0.000137143
117,1500.11,0.76829,0.27439,0.85158,0.98034,0.9816,0.9925,0.85694,0.97879,0.31867,0.8386,0.000130287,0.000130287,0.000130287
118,1512.83,0.77538,0.27445,0.8523,0.97515,0.98439,0.99133,0.877,0.83961,0.30794,0.83416,0.000123596,0.000123596,0.000123596
